.
6630
33967
59449
26990
6661
71202
17971
9354
15967
16896
60546
52308
52347
71277
22699
42141
44702
59667
74418
75028
76361
16781
16929
16950
21044
27314
31209
34105
5142
31938
34128
5619
74809
29268
45635
33738
5398
71503
22702
5324
56684
71936
56631
32774
24498
42262
55235
3663
19430
63595
8088
73653
8189
23652
28851
67394
72740
72053
11857
35619
11693
7886
11837
25815
8019
1065
57919
51445
55840
39963
61234
70917
17932
74704
15550
24092
68386
68267
47297
63596
14347
66271
48280
16787
59096
63646
60409
30860
40384
52642
4055
32044
60461
41517
27924
29505
23181
28807
64939
71294
72394
59029
18233
40327
39827
71691
29303
61805
37965
66931
11202
3151
44027
6410
64699
62392
39027
74677
74646
20833
37840
69877
32011
74649
21003
31986
74805
32249
32259
51563
37798
44716
31856
69629
59093
74658
37969
42002
27276
72731
32366
74782
2759
74829
37791
54151
39315
70916
38006
16650
54901
34583
10477
57669
58540
16241
27202
56456
54832
26543
112322
112357
112180
112182
29304
31866
2467
112183
140023
140022
156175
43098
155783
154440
3491
60265
83811
86985
55313
17451
17390
55242
55347
188729
17415
188720
82286
188784
36669
127104
84532
118456
188724
188709
74603
69449
74185
31210
188657
125682
118607
118467
64800
69686
74857
126294
188762
138895
188773
59464
188735
188782
59283
12941
83735
189131
2216
14458
14762
29124
29712
31385
59747
26422
8412
44485
27003
52982
14541
8935
27667
30548
10827
11279
15875
48092
44402
54614
46045
13600
50922
58592
42209
7837
64687
31403
94782
74073
1446
11434
52471
46139
42240
72675
33188
26893
65307
25632
40875
4868
44558
67281
8263
20705
15507
62525
27941
26093
25634
42499
45358
32614
64379
46273
74220
41893
88294
85862
103581
86731
103588
86334
103288
103586
80503
103450
103218
103517
140040
140078
140009
140052
140061
140011
139997
140004
140074
140046
139996
140072
140069
140007
140056
140043
140065
140030
139994
145254
145138
145507
145659
146201
146477
146452
146612
146258
174918
74177
174884
175074
175075
174933
72942
156549
180331
180338
180329
180325
180323
180344
180333
180322
180328
180346
180321
180339
180336
190294
190316
190312
190296
190352
190337
190330
238289
238340
238376
238424
238440
238636
238790
239097
239158
239160
839102
839119
839138
839153
839165
839185
839215
839235
839792
839800
840046
840103
840132
840203
840221
840345
840536
840734
840763
238782
82783
839140
839228
839253
839274
839466
839710
839724
840006
840106
840196
840250
840311
840358
840579
839204
840060
840512
839225
839262
839292
839323
839404
839757
839821
839870
840045
840183
840468
840519
840544
840636
839226
839303
839305
839618
839713
839810
839904
840054
840337
840431
1596594
1596601
1596613
1596619
839278
839379
1596663
1596724
1596747
1596757
1596810
1574696
1577562
1579029
1583678
1585731
1585763
1586922
1589832
1591180
1592954
82861
